# element_index,element_tag - element_index is the column position in solid_strain.txt / solid_stress.txt / solid_*.txt
2042,7019
2043,7020
2044,7021
2045,7022
2046,7023
2047,7029
2048,7049
2049,7069
2050,7089
2051,7109
2052,7129
2053,7149
2054,7150
2055,7151
2056,7152
2057,7153
2058,7154
2059,7155
2060,7156
2061,7157
2062,7158
2063,7159
2064,7160
2065,7161
2066,7162
2067,7163
2068,7164
2069,7165
2070,7166
2071,7167
2072,7168
2073,7169
2074,7170
2075,7171
2076,7172
2077,7173
2078,7174
2079,7175
2080,7176
2081,7177
2082,7178
2083,7179
2084,7180
2085,7181
2086,7182
2087,7183
2088,7184
2089,7185
2090,7186
2091,7187
2092,7188
2093,7189
2094,7190
2095,7191
2096,7192
2097,7193
2098,7194
2099,7195
2100,7196
2101,7197
2102,7198
2103,7199
2104,7200
2105,7201
2106,7202
2107,7203
2108,7204
2109,7205
2110,7206
2111,7207
2112,7208
2113,7209
2114,7210
2115,7211
2116,7212
2117,7213
2118,7214
2119,7215
2120,7216
2121,7217
2122,7218
2123,7219
2124,7220
2125,7221
2126,7222
2127,7223
2128,7224
2129,7225
2130,7226
2131,7227
2132,7228
2133,7229
2134,7230
2135,7231
2136,7232
2137,7233
2138,7234
2139,7235
2140,7236
2141,7237
2142,7238
2143,7239
2144,7240
2145,7241
2146,7242
2147,7243
2148,7244
2149,7245
2150,7246
2151,7247
2152,7248
2153,7249
2154,7250
2155,7251
2156,7252
2157,7253
2158,7254
2159,7255
2160,7256
2161,7257
2162,7258
2163,7259
2164,7260
2165,7261
2166,7262
2167,7263
2168,7264
2169,7265
2170,7266
2171,7267
2172,7268
2173,7269
2174,7270
2175,7271
2176,7272
2177,7273
2178,7274
2179,7275
2180,7276
2181,7277
2182,7278
2183,7279
2184,7280
2185,7281
2186,7282
2187,7283
2188,7284
2189,7285
2190,7286
2191,7287
2192,7288
2193,7289
2194,7290
2195,7291
2196,7292
2197,7293
2198,7294
2199,7295
2200,7296
2201,7297
2202,7298
2203,7299
2204,7300
2205,7301
2206,7302
2207,7303
2208,7304
2209,7305
2210,7306
2211,7307
2212,7308
2213,7309
2214,7310
2215,7311
2216,7312
2217,7313
2218,7314
2219,7315
2220,7316
2221,7317
2222,7318
2223,7319
2224,7320
2225,7321
2226,7322
2227,7323
2228,7324
2229,7325
2230,7326
2231,7327
2232,7328
2233,7329
2234,7330
2235,7331
2236,7332
2237,7333
2238,7334
2239,7335
2240,7336
2241,7337
2242,7338
2243,7339
2244,7340
2245,7341
2246,7342
2247,7343
2248,7344
2249,7345
2250,7346
2251,7347
2252,7348
2253,7349
2254,7350
2255,7351
2256,7352
2257,7353
2258,7354
2259,7355
2260,7356
2261,7357
2262,7358
2263,7359
2264,7360
2265,7361
2266,7362
2267,7363
2268,7364
2269,7365
2270,7366
2271,7367
2272,7368
2273,7369
2274,7370
2275,7371
2276,7372
2277,7373
2278,7374
2279,7375
2280,7376
2281,7377
2282,7378
2283,7379
2284,7380
2285,7381
2286,7382
2287,7383
2288,7384
2289,7385
2290,7386
2291,7387
2292,7388
2293,7389
2294,7390
2295,7391
2296,7392
2297,7393
2298,7394
2299,7395
2300,7396
2301,7397
2302,7398
2303,7399
2304,7400
2305,7401
2306,7402
2307,7403
2308,7404
2309,7405
2310,7406
2311,7407
2312,7408
2313,7409
2314,7410
2315,7411
2316,7412
2317,7413
2318,7414
2319,7415
2320,7416
2321,7417
2322,7418
2323,7419
2324,7420
2325,7421
2326,7422
2327,7423
2328,7424
2329,7425
2330,7426
2331,7427
2332,7428
2333,7429
2334,7430
2335,7431
2336,7432
2337,7433
2338,7434
2339,7435
2340,7436
2341,7437
2342,7438
2343,7439
2344,7440
2345,7441
2346,7442
2347,7443
2348,7444
2349,7445
2350,7446
2351,7447
2352,7448
2353,7449
2354,7450
2355,7451
2356,7452
2357,7453
2358,7454
2359,7455
2360,7456
2361,7457
2362,7458
2363,7459
2364,7460
2365,7461
2366,7462
2367,7463
2368,7464
2369,7465
2370,7466
2371,7467
2372,7468
2373,7469
2374,7470
2375,7471
2376,7472
2377,7473
2378,7474
2379,7475
2380,7476
2381,7477
2382,7478
2383,7479
2384,7480
2385,7481
2386,7482
2387,7483
2388,7484
2389,7485
2390,7486
2391,7487
2392,7488
2393,7489
2394,7490
2395,7491
2396,7492
2397,7493
2398,7494
2399,7495
2400,7496
2401,7497
2402,7498
2403,7499
2404,7500
2405,7501
2406,7502
2407,7503
2408,7504
2409,7505
2410,7506
2411,7507
2412,7508
2413,7509
2414,7510
2415,7511
2416,7512
2417,7513
2418,7514
2419,7515
2420,7516
2421,7517
