time_s,Rd_m,drift_ratio,BS_N,BS_over_W,BS_clean_N,BS_clean_over_W,spike_flag,cumulative_dissipated_energy_clean_J
10.8650,1.05908000e-02,6.97870740e-04,1.922375e+06,2.169070e-01,1.905232e+06,2.149727e-01,0,1.655445e+06
10.8700,1.27681000e-02,8.41341862e-04,1.993265e+06,2.249057e-01,1.942481e+06,2.191756e-01,0,1.659634e+06
10.8750,1.47416000e-02,9.71383777e-04,2.064100e+06,2.328982e-01,1.957629e+06,2.208848e-01,0,1.663482e+06
10.8800,1.63235000e-02,1.07562158e-03,2.125774e+06,2.398571e-01,1.956444e+06,2.207511e-01,0,1.666578e+06
10.8850,1.75108000e-02,1.15385759e-03,2.131731e+06,2.405292e-01,1.947064e+06,2.196927e-01,0,1.668895e+06
10.8900,1.83685000e-02,1.21037492e-03,2.028156e+06,2.288426e-01,1.937705e+06,2.186367e-01,0,1.670561e+06
10.8950,1.89165000e-02,1.24648486e-03,1.831594e+06,2.066639e-01,1.933747e+06,2.181902e-01,0,1.671622e+06
10.9000,1.91595000e-02,1.26249711e-03,8.811537e+06,9.942306e-01,1.934833e+06,2.183127e-01,1,1.672092e+06
10.9050,1.91048000e-02,1.25889271e-03,1.439696e+06,1.624450e-01,1.932926e+06,2.180975e-01,0,1.672198e+06
10.9100,1.88135000e-02,1.23969777e-03,1.318237e+06,1.487404e-01,1.912304e+06,2.157707e-01,0,1.672758e+06
10.9150,1.83449000e-02,1.20881982e-03,1.228216e+06,1.385831e-01,1.852105e+06,2.089782e-01,0,1.673640e+06
10.9200,1.78052000e-02,1.17325680e-03,1.038908e+07,1.172229e+00,1.731286e+06,1.953459e-01,1,1.674607e+06
10.9250,1.72261000e-02,1.13509755e-03,3.699409e+06,4.174148e-01,1.534769e+06,1.731723e-01,0,1.675553e+06
10.9300,1.66310000e-02,1.09588400e-03,8.346258e+05,9.417319e-02,1.258728e+06,1.420258e-01,0,1.676384e+06
10.9350,1.60060000e-02,1.05470022e-03,6.019223e+05,6.791659e-02,9.130142e+05,1.030180e-01,0,1.677063e+06
10.9400,1.53199000e-02,1.00949031e-03,3.270124e+05,3.689773e-02,5.198556e+05,5.865677e-02,0,1.677554e+06
10.9450,1.45602000e-02,9.59430595e-04,1.186622e+07,1.338899e+00,1.094445e+05,1.234894e-02,1,1.677793e+06
10.9500,1.37065000e-02,9.03176842e-04,-3.602608e+05,-4.064924e-02,-2.860408e+05,-3.227479e-02,0,1.677869e+06
10.9550,1.27462000e-02,8.39898783e-04,-7.502224e+05,-8.464971e-02,-6.383905e+05,-7.203141e-02,0,1.678312e+06
10.9600,1.16383000e-02,7.66894761e-04,-1.088034e+06,-1.227660e-01,-9.280829e+05,-1.047182e-01,0,1.679180e+06
10.9650,1.03534000e-02,6.82227492e-04,-1.364115e+06,-1.539170e-01,-1.146983e+06,-1.294173e-01,0,1.680513e+06
10.9700,8.84780000e-03,5.83017405e-04,-9.918083e+07,-1.119085e+01,-1.298601e+06,-1.465248e-01,1,1.682354e+06
10.9750,7.11993000e-03,4.69161047e-04,-1.750479e+06,-1.975115e-01,-1.395881e+06,-1.575011e-01,0,1.684682e+06
10.9800,5.19761000e-03,3.42491591e-04,-1.833395e+06,-2.068671e-01,-1.456956e+06,-1.643924e-01,0,1.687424e+06
10.9850,3.11670000e-03,2.05371996e-04,1.172419e+06,1.322874e-01,-1.499905e+06,-1.692385e-01,0,1.690501e+06
10.9900,-2.68600000e-03,-1.76991427e-04,-2.013872e+06,-2.272309e-01,-1.538030e+06,-1.735402e-01,0,1.699315e+06
10.9950,-2.91219000e-03,-1.91896003e-04,-2.038332e+06,-2.299908e-01,-1.577155e+06,-1.779548e-01,0,1.699667e+06
11.0000,-3.28498000e-03,-2.16460647e-04,-1.975769e+06,-2.229316e-01,-1.615590e+06,-1.822916e-01,0,1.700262e+06
11.0050,-5.22723000e-03,-3.44443372e-04,-1.853290e+06,-2.091120e-01,-1.646182e+06,-1.857434e-01,0,1.703430e+06
11.0100,-7.27858000e-03,-4.79615139e-04,-1.731136e+06,-1.953290e-01,-1.659156e+06,-1.872072e-01,0,1.706820e+06
11.0150,-9.34182000e-03,-6.15570385e-04,-1.615901e+06,-1.823267e-01,-1.644599e+06,-1.855648e-01,0,1.710228e+06
11.0200,-1.13052000e-02,-7.44945452e-04,-1.510747e+06,-1.704619e-01,-1.594079e+06,-1.798644e-01,0,1.713408e+06
11.0250,-1.31885000e-02,-8.69043722e-04,-1.406218e+06,-1.586676e-01,-1.501430e+06,-1.694105e-01,0,1.716323e+06
11.0300,-1.50474000e-02,-9.91534178e-04,-1.272723e+06,-1.436049e-01,-1.363053e+06,-1.537972e-01,0,1.718985e+06
11.0350,-1.68950000e-02,-1.11328003e-03,-1.113094e+06,-1.255935e-01,-1.178099e+06,-1.329283e-01,0,1.721332e+06
11.0400,-1.87300000e-02,-1.23419562e-03,-9.304429e+05,-1.049845e-01,-9.487595e+05,-1.070512e-01,0,1.723284e+06
11.0450,-2.05379000e-02,-1.35332548e-03,-7.234422e+05,-8.162803e-02,-6.807159e+05,-7.680710e-02,0,1.724757e+06
11.0500,-2.22817000e-02,-1.46823153e-03,2.719082e+07,3.068017e+00,-3.835824e+05,-4.328069e-02,1,1.725685e+06
11.0550,-2.39410000e-02,-1.57756953e-03,-2.296395e+05,-2.591087e-02,-7.104355e+04,-8.016045e-03,0,1.726062e+06
11.0600,-2.54692000e-02,-1.67826882e-03,9.812054e+04,1.107122e-02,2.396202e+05,2.703702e-02,0,1.726191e+06
11.0650,-2.68390000e-02,-1.76853050e-03,7.033364e+06,7.935943e-01,5.288227e+05,5.966856e-02,1,1.726717e+06
11.0700,-2.80117000e-02,-1.84580445e-03,9.326313e+08,1.052314e+02,7.767470e+05,8.764256e-02,1,1.727483e+06
11.0750,-2.89890000e-02,-1.91020271e-03,1.206780e+06,1.361644e-01,9.658838e+05,1.089834e-01,0,1.728334e+06
11.0800,-2.97972000e-02,-1.96345829e-03,1.261140e+06,1.422980e-01,1.083479e+06,1.222520e-01,0,1.729162e+06
11.0850,-3.04589000e-02,-2.00706038e-03,5.165295e+07,5.828148e+00,1.123269e+06,1.267417e-01,1,1.729892e+06
11.0900,-3.10093000e-02,-2.04332847e-03,1.169527e+06,1.319610e-01,1.086050e+06,1.225421e-01,0,1.730500e+06
11.0950,-3.14558000e-02,-2.07275016e-03,9.378817e+05,1.058238e-01,9.789539e+05,1.104581e-01,0,1.730961e+06
11.1000,-3.17996000e-02,-2.09540454e-03,6.679689e+05,7.536882e-02,8.136951e+05,9.181152e-02,0,1.731270e+06
11.1050,-3.20317000e-02,-2.11069855e-03,3.998728e+05,4.511878e-02,6.043162e+05,6.818671e-02,0,1.731434e+06
11.1100,-3.21263000e-02,-2.11693213e-03,1.856079e+05,2.094266e-02,3.650841e+05,4.119347e-02,0,1.731480e+06
11.1150,-3.20646000e-02,-2.11286646e-03,2.842644e+04,3.207436e-03,1.090772e+05,1.230749e-02,0,1.731495e+06
11.1200,-3.18016000e-02,-2.09553633e-03,-9.967803e+04,-1.124695e-02,-1.522834e+05,-1.718257e-02,0,1.731500e+06
11.1250,-3.13109000e-02,-2.06320211e-03,-2.344864e+05,-2.645776e-02,-4.088896e+05,-4.613617e-02,0,1.731638e+06
11.1300,-3.05472000e-02,-2.01287883e-03,-4.369358e+05,-4.930070e-02,-6.512460e+05,-7.348192e-02,0,1.732043e+06
11.1350,-2.94976000e-02,-1.94371643e-03,-6.846128e+05,-7.724680e-02,-8.700136e+05,-9.816610e-02,0,1.732841e+06
11.1400,-2.81440000e-02,-1.85452224e-03,-9.441951e+05,-1.065362e-01,-1.056293e+06,-1.191845e-01,0,1.734145e+06
11.1450,-2.64802000e-02,-1.74488771e-03,-1.204742e+06,-1.359344e-01,-1.202814e+06,-1.357169e-01,0,1.736024e+06
11.1500,-2.44996000e-02,-1.61437795e-03,-5.018125e+07,-5.662092e+00,-1.305771e+06,-1.473338e-01,1,1.738508e+06
11.1550,-2.22131000e-02,-1.46371120e-03,-1.667705e+06,-1.881719e-01,-1.366668e+06,-1.542051e-01,0,1.741564e+06
11.1600,-1.99091000e-02,-1.31189130e-03,-1.843463e+06,-2.080031e-01,-1.393304e+06,-1.572104e-01,0,1.744743e+06
11.1650,-1.79974000e-02,-1.18592164e-03,-1.990194e+06,-2.245592e-01,-1.399119e+06,-1.578666e-01,0,1.747412e+06
11.1700,-1.59048000e-02,-1.04803174e-03,-2.056421e+06,-2.320318e-01,-1.400568e+06,-1.580300e-01,0,1.750342e+06
11.1750,-1.35288000e-02,-8.91467469e-04,1.595860e+06,1.800654e-01,-1.412931e+06,-1.594251e-01,0,1.753684e+06
11.1800,-1.09429000e-02,-7.21072036e-04,-1.977768e+06,-2.231572e-01,-1.445913e+06,-1.631465e-01,0,1.757380e+06
11.1850,-8.30192000e-03,-5.47047159e-04,-1.875705e+06,-2.116411e-01,-1.500685e+06,-1.693266e-01,0,1.761271e+06
11.1900,-5.74136000e-03,-3.78321482e-04,-1.792620e+06,-2.022664e-01,-1.569464e+06,-1.770871e-01,0,1.765202e+06
11.1950,-3.98347000e-03,-2.62486985e-04,-1.743294e+06,-1.967008e-01,-1.637442e+06,-1.847572e-01,0,1.768021e+06
11.2000,-2.28519000e-03,-1.50580432e-04,-1.727458e+06,-1.949140e-01,-1.686041e+06,-1.902407e-01,0,1.770843e+06
11.2050,-1.43471000e-03,-9.45388573e-05,-1.721179e+06,-1.942055e-01,-1.696373e+06,-1.914065e-01,0,1.772281e+06
11.2100,1.68162000e-03,1.10808758e-04,-1.678224e+06,-1.893588e-01,-1.652183e+06,-1.864205e-01,0,1.777499e+06
11.2150,2.24326000e-03,1.47817494e-04,-1.585039e+06,-1.788444e-01,-1.541936e+06,-1.739810e-01,0,1.778396e+06
11.2200,2.41262000e-03,1.58977311e-04,-1.407810e+06,-1.588472e-01,-1.359949e+06,-1.534469e-01,0,1.778641e+06
11.2250,2.28905000e-03,1.50834783e-04,-1.133556e+06,-1.279023e-01,-1.106598e+06,-1.248606e-01,0,1.778794e+06
11.2300,2.16778000e-03,1.42843811e-04,-7.760535e+05,-8.756431e-02,-7.877257e+05,-8.888131e-02,0,1.778909e+06
11.2350,2.11928000e-03,1.39647949e-04,-3.364417e+05,-3.796167e-02,-4.134960e+05,-4.665593e-02,0,1.778938e+06
11.2400,2.08906000e-03,1.37656631e-04,1.463255e+05,1.651032e-02,2.999153e+03,3.384029e-04,0,1.778944e+06
11.2450,2.00248000e-03,1.31951524e-04,1.124805e+07,1.269149e+00,4.470511e+05,5.044204e-02,1,1.778964e+06
11.2500,2.12540000e-03,1.40051221e-04,8.628786e+07,9.736103e+00,9.032970e+05,1.019215e-01,1,1.779047e+06
11.2550,2.44496000e-03,1.61108325e-04,2.684743e+07,3.029271e+00,1.356249e+06,1.530294e-01,1,1.779408e+06
11.2600,2.72650000e-03,1.79660136e-04,1.701237e+06,1.919554e-01,1.790513e+06,2.020287e-01,0,1.779851e+06
11.2650,3.00436000e-03,1.97969458e-04,1.077376e+07,1.215634e+00,2.190998e+06,2.472165e-01,1,1.780404e+06
11.2700,3.29615000e-03,2.17196684e-04,2.353912e+06,2.655985e-01,2.543454e+06,2.869851e-01,0,1.781094e+06
11.2750,3.55793000e-03,2.34446429e-04,2.648269e+06,2.988117e-01,2.835590e+06,3.199476e-01,0,1.781798e+06
11.2800,3.71678000e-03,2.44913700e-04,2.891437e+06,3.262490e-01,3.058751e+06,3.451275e-01,0,1.782267e+06
11.2850,3.94392000e-03,2.59880875e-04,4.457056e+06,5.029022e-01,3.209766e+06,3.621670e-01,0,1.782979e+06
11.2900,4.00014000e-03,2.63585438e-04,3.164141e+06,3.570190e-01,3.292252e+06,3.714741e-01,0,1.783161e+06
11.2950,4.31046000e-03,2.84033681e-04,3.196591e+06,3.606804e-01,3.316593e+06,3.742205e-01,0,1.784187e+06
11.3000,4.89733000e-03,3.22704924e-04,3.200239e+06,3.610920e-01,3.298228e+06,3.721484e-01,0,1.786128e+06
11.3050,5.65314000e-03,3.72508309e-04,3.184956e+06,3.593676e-01,3.254528e+06,3.672176e-01,0,1.788604e+06
11.3100,6.63111000e-03,4.36950716e-04,3.158147e+06,3.563427e-01,3.201043e+06,3.611827e-01,0,1.791761e+06
11.3150,7.79416000e-03,5.13588795e-04,3.108203e+06,3.507073e-01,3.147991e+06,3.551967e-01,0,1.795453e+06
11.3200,9.08815000e-03,5.98855041e-04,3.011985e+06,3.398508e-01,3.097762e+06,3.495292e-01,0,1.799494e+06
11.3250,1.04898000e-02,6.91215441e-04,2.861869e+06,3.229128e-01,3.043947e+06,3.434571e-01,0,1.803798e+06
11.3300,1.18954000e-02,7.83836122e-04,2.652717e+06,2.993136e-01,2.972281e+06,3.353709e-01,0,1.808026e+06
11.3350,1.32310000e-02,8.71844220e-04,2.394478e+06,2.701757e-01,2.863611e+06,3.231094e-01,0,1.811924e+06
11.3400,1.44141000e-02,9.49803474e-04,2.106238e+06,2.376528e-01,2.698643e+06,3.044955e-01,0,1.815214e+06
11.3450,1.54487000e-02,1.01797746e-03,4.891110e+06,5.518778e-01,2.463655e+06,2.779812e-01,0,1.817884e+06
11.3500,1.63247000e-02,1.07570065e-03,2.104154e+06,2.374176e-01,2.155699e+06,2.432336e-01,0,1.819908e+06
11.3550,1.70101000e-02,1.12086444e-03,-4.050334e+08,-4.570106e+01,1.785570e+06,2.014709e-01,1,1.821258e+06
11.3600,1.74426000e-02,1.14936361e-03,1.029160e+06,1.161230e-01,1.377425e+06,1.554188e-01,0,1.821942e+06
11.3650,1.76071000e-02,1.16020319e-03,8.966840e+05,1.011754e-01,9.651333e+05,1.088987e-01,0,1.822135e+06
11.3700,1.75131000e-02,1.15400915e-03,-1.154505e+07,-1.302661e+00,5.864219e+05,6.616764e-02,1,1.822208e+06
11.3750,1.71943000e-02,1.13300212e-03,4.086625e+05,4.611055e-02,2.761466e+05,3.115840e-02,0,1.822345e+06
11.3800,1.67267000e-02,1.10219006e-03,-2.042111e+07,-2.304172e+00,5.979478e+04,6.746814e-03,1,1.822424e+06
11.3850,1.61431000e-02,1.06373429e-03,9.137186e+04,1.030975e-02,-5.188318e+04,-5.854126e-03,0,1.822426e+06
11.3900,1.54723000e-02,1.01953256e-03,-1.633752e+06,-1.843409e-01,-6.620362e+04,-7.469941e-03,0,1.822466e+06
11.3950,1.46994000e-02,9.68603048e-04,-1.824973e+05,-2.059169e-02,-8.816742e+03,-9.948179e-04,0,1.822495e+06
11.4000,1.37754000e-02,9.07716942e-04,-3.185469e+05,-3.594255e-02,7.993485e+04,9.019275e-03,0,1.822528e+06
11.4050,1.26704000e-02,8.34904013e-04,-5.007429e+05,-5.650024e-02,1.526222e+05,1.722080e-02,0,1.822656e+06
11.4100,1.13459000e-02,7.47627340e-04,-6.320764e+07,-7.131897e+00,1.650314e+05,1.862096e-02,1,1.822867e+06
11.4150,9.80307000e-03,6.45964017e-04,3.388619e+06,3.823475e-01,8.655103e+04,9.765798e-03,0,1.823061e+06
11.4200,8.06679000e-03,5.31553490e-04,-1.002072e+06,-1.130666e-01,-9.257421e+04,-1.044541e-02,0,1.823066e+06
11.4250,6.16012000e-03,4.05915276e-04,-1.115683e+06,-1.258857e-01,-3.595643e+05,-4.057065e-02,0,1.823497e+06
11.4300,4.11686000e-03,2.71276592e-04,-1.233701e+06,-1.392020e-01,-6.833233e+05,-7.710130e-02,0,1.824562e+06
11.4350,1.94464000e-03,1.28140212e-04,-1.362502e+06,-1.537350e-01,-1.022629e+06,-1.153861e-01,0,1.826415e+06
11.4400,-1.85793000e-03,-1.22426539e-04,-1.504636e+06,-1.697723e-01,-1.335356e+06,-1.506720e-01,0,1.830898e+06
11.4450,-2.67495000e-03,-1.76263298e-04,-1.650931e+06,-1.862792e-01,-1.586295e+06,-1.789862e-01,0,1.832092e+06
11.4500,-4.88147000e-03,-3.21659845e-04,-1.762912e+06,-1.989143e-01,-1.752230e+06,-1.977091e-01,0,1.835775e+06
11.4550,-6.99320000e-03,-4.60810294e-04,-1.803209e+06,-2.034612e-01,-1.823991e+06,-2.058061e-01,0,1.839551e+06
11.4600,-9.04699000e-03,-5.96142842e-04,-1.765113e+06,-1.991627e-01,-1.805783e+06,-2.037516e-01,0,1.843279e+06
11.4650,-1.10279000e-02,-7.26673031e-04,-1.685062e+06,-1.901303e-01,-1.712431e+06,-1.932185e-01,0,1.846763e+06
11.4700,-1.29354000e-02,-8.52365937e-04,-2.465575e+06,-2.781978e-01,-1.565291e+06,-1.766162e-01,0,1.849889e+06
11.4750,-1.47690000e-02,-9.73189274e-04,2.953443e+05,3.332453e-02,-1.387634e+06,-1.565706e-01,0,1.852597e+06
11.4800,-1.64804000e-02,-1.08596036e-03,-1.364287e+06,-1.539364e-01,-1.200393e+06,-1.354438e-01,0,1.854811e+06
11.4850,-1.80260000e-02,-1.18780621e-03,-1.136444e+06,-1.282282e-01,-1.019165e+06,-1.149953e-01,0,1.856526e+06
11.4900,-1.93532000e-02,-1.27526079e-03,-8.956747e+05,-1.010615e-01,-8.530316e+05,-9.624997e-02,0,1.857769e+06
11.4950,-2.04763000e-02,-1.34926640e-03,8.688638e+06,9.803636e-01,-7.051786e+05,-7.956729e-02,1,1.858644e+06
11.5000,-2.14760000e-02,-1.41514069e-03,-9.105164e+07,-1.027361e+01,-5.747163e+05,-6.484687e-02,1,1.859284e+06
11.5050,-2.23952000e-02,-1.47571050e-03,1.214885e+07,1.370789e+00,-4.589351e+05,-5.178295e-02,1,1.859759e+06
11.5100,-2.32520000e-02,-1.53216853e-03,-4.473594e+05,-5.047683e-02,-3.553292e+05,-4.009280e-02,0,1.860107e+06
11.5150,-2.40103000e-02,-1.58213599e-03,5.113681e+07,5.769911e+00,-2.629417e+05,-2.966845e-02,1,1.860342e+06
11.5200,-2.46277000e-02,-1.62281898e-03,-1.905132e+05,-2.149614e-02,-1.828263e+05,-2.062881e-02,0,1.860479e+06
11.5250,-2.51167000e-02,-1.65504117e-03,-7.734243e+04,-8.726765e-03,-1.176662e+05,-1.327661e-02,0,1.860553e+06
11.5300,-2.55003000e-02,-1.68031813e-03,-1.145868e+04,-1.292915e-03,-7.078810e+04,-7.987222e-03,0,1.860589e+06
11.5350,-2.57821000e-02,-1.69888707e-03,3.148824e+04,3.552907e-03,-4.494248e+04,-5.070988e-03,0,1.860605e+06
11.5400,-2.59768000e-02,-1.71171664e-03,4.675819e+04,5.275859e-03,-4.124447e+04,-4.653731e-03,0,1.860614e+06
11.5450,-2.61133000e-02,-1.72071118e-03,-3.205863e+01,-3.617266e-06,-5.860318e+04,-6.612363e-03,0,1.860621e+06
11.5500,-2.62620000e-02,-1.73050963e-03,1.161593e+08,1.310658e+01,-9.382466e+04,-1.058650e-02,1,1.860632e+06
11.5550,-2.64427000e-02,-1.74241668e-03,-1.093883e+05,-1.234259e-02,-1.423902e+05,-1.606628e-02,0,1.860653e+06
11.5600,-2.66331000e-02,-1.75496291e-03,-2.394798e+05,-2.702118e-02,-1.997239e+05,-2.253541e-02,0,1.860686e+06
11.5650,-2.67837000e-02,-1.76488656e-03,-3.815831e+05,-4.305510e-02,-2.626054e+05,-2.963051e-02,0,1.860721e+06
11.5700,-2.68012000e-02,-1.76603970e-03,-5.388404e+05,-6.079889e-02,-3.302869e+05,-3.726721e-02,0,1.860726e+06
11.5750,-2.66509000e-02,-1.75613583e-03,-2.285130e+07,-2.578377e+00,-4.048796e+05,-4.568371e-02,1,1.860781e+06
11.5800,-2.62780000e-02,-1.73156393e-03,-8.862287e+05,-9.999569e-02,-4.907388e+05,-5.537144e-02,0,1.860948e+06
11.5850,-2.56651000e-02,-1.69117747e-03,9.012475e+05,1.016903e-01,-5.929183e+05,-6.690064e-02,0,1.861280e+06
11.5900,-2.47969000e-02,-1.63396825e-03,-1.074976e+06,-1.212926e-01,-7.151953e+05,-8.069750e-02,0,1.861848e+06
11.5950,-2.36837000e-02,-1.56061499e-03,-1.104349e+06,-1.246068e-01,-8.583888e+05,-9.685444e-02,0,1.862724e+06
11.6000,-2.23625000e-02,-1.47355577e-03,-1.131570e+06,-1.276782e-01,-1.019478e+06,-1.150306e-01,0,1.863964e+06
11.6050,-2.08570000e-02,-1.37435227e-03,-1.186371e+06,-1.338616e-01,-1.191539e+06,-1.344447e-01,0,1.865629e+06
11.6100,-1.92123000e-02,-1.26597632e-03,-1.302668e+06,-1.469837e-01,-1.364208e+06,-1.539274e-01,0,1.867730e+06
11.6150,-1.74515000e-02,-1.14995007e-03,-1.466858e+06,-1.655097e-01,-1.524437e+06,-1.720066e-01,0,1.870274e+06
11.6200,-1.56175000e-02,-1.02910038e-03,-1.612124e+06,-1.819005e-01,-1.657496e+06,-1.870199e-01,0,1.873191e+06
11.6250,-1.37207000e-02,-9.04112538e-04,-1.718100e+06,-1.938581e-01,-1.748262e+06,-1.972614e-01,0,1.876421e+06
11.6300,-1.18411000e-02,-7.80258075e-04,-1.765306e+06,-1.991845e-01,-1.782829e+06,-2.011616e-01,0,1.879740e+06
11.6350,-1.00858000e-02,-6.64594243e-04,-1.749427e+06,-1.973928e-01,-1.750308e+06,-1.974922e-01,0,1.882841e+06
11.6400,-8.59161000e-03,-5.66136008e-04,-1.658521e+06,-1.871356e-01,-1.644625e+06,-1.855677e-01,0,1.885377e+06
11.6450,-7.38819000e-03,-4.86837786e-04,-1.499039e+06,-1.691408e-01,-1.466010e+06,-1.654141e-01,0,1.887249e+06
11.6500,-6.39109000e-03,-4.21134825e-04,-1.310304e+06,-1.478453e-01,-1.221828e+06,-1.378624e-01,0,1.888589e+06
11.6550,-5.50093000e-03,-3.62478575e-04,-1.104775e+06,-1.246549e-01,-9.264289e+05,-1.045316e-01,0,1.889545e+06
11.6600,-4.68036000e-03,-3.08407891e-04,-8.995604e+05,-1.014999e-01,-5.997238e+05,-6.766853e-02,0,1.890171e+06
11.6650,-3.96951000e-03,-2.61567104e-04,-6.785475e+05,-7.656243e-02,-2.644107e+05,-2.983420e-02,0,1.890478e+06
11.6700,-3.38320000e-03,-2.22932761e-04,-4.382354e+05,-4.944734e-02,5.792914e+04,6.536308e-03,0,1.890539e+06
11.6750,-2.91353000e-03,-1.91984301e-04,3.039191e+06,3.429205e-01,3.510823e+05,3.961361e-02,0,1.890635e+06
11.6800,-2.53516000e-03,-1.67051968e-04,3.339380e+05,3.767917e-02,6.074892e+05,6.854472e-02,0,1.890816e+06
11.6850,-2.20561000e-03,-1.45336583e-04,2.975655e+08,3.357516e+01,8.291731e+05,9.355795e-02,1,1.891053e+06
11.6900,-1.78094000e-03,-1.17353355e-04,4.024755e+07,4.541245e+00,1.025718e+06,1.157347e-01,1,1.891447e+06
11.6950,1.68146000e-03,1.10798215e-04,8.363823e+05,9.437138e-02,1.210008e+06,1.365286e-01,0,1.895317e+06
11.7000,1.91758000e-03,1.26357119e-04,1.141062e+06,1.287493e-01,1.393349e+06,1.572155e-01,0,1.895625e+06
11.7050,2.23665000e-03,1.47381934e-04,1.465808e+06,1.653913e-01,1.581597e+06,1.784561e-01,0,1.896099e+06
11.7100,2.56583000e-03,1.69072939e-04,1.798513e+06,2.029313e-01,1.773260e+06,2.000820e-01,0,1.896652e+06
11.7150,2.84768000e-03,1.87645178e-04,2.099990e+06,2.369478e-01,1.959757e+06,2.211249e-01,0,1.897178e+06
11.7200,2.95071000e-03,1.94434242e-04,2.293451e+06,2.587766e-01,2.127392e+06,2.400397e-01,0,1.897388e+06
11.7250,3.41713000e-03,2.25168546e-04,1.206358e+07,1.361168e+00,2.260290e+06,2.550349e-01,1,1.898411e+06
11.7300,4.33128000e-03,2.85405595e-04,2.368425e+06,2.672361e-01,2.343499e+06,2.644236e-01,0,1.900516e+06
11.7350,5.24622000e-03,3.45694700e-04,2.289140e+06,2.582901e-01,2.365679e+06,2.669263e-01,0,1.902670e+06
11.7400,6.19211000e-03,4.08023227e-04,2.171059e+06,2.449667e-01,2.321025e+06,2.618878e-01,0,1.904887e+06
11.7450,7.21417000e-03,4.75370903e-04,2.799150e+06,3.158360e-01,2.210268e+06,2.493908e-01,0,1.907202e+06
11.7500,8.35692000e-03,5.50671332e-04,1.870675e+06,2.110735e-01,2.040693e+06,2.302572e-01,0,1.909631e+06
11.7550,9.58799000e-03,6.31791524e-04,1.707576e+06,1.926706e-01,1.825153e+06,2.059372e-01,0,1.912011e+06
11.7600,1.08274000e-02,7.13461273e-04,1.529508e+06,1.725787e-01,1.580238e+06,1.783027e-01,0,1.914121e+06
11.7650,1.20089000e-02,7.91315097e-04,1.322917e+06,1.492685e-01,1.323941e+06,1.493840e-01,0,1.915837e+06
11.7700,1.30156000e-02,8.57650641e-04,1.081336e+06,1.220102e-01,1.073252e+06,1.210980e-01,0,1.917043e+06
11.7750,1.38275000e-02,9.11150022e-04,8.235811e+05,9.292698e-02,8.420598e+05,9.501199e-02,0,1.917821e+06
11.7800,1.44632000e-02,9.53038872e-04,5.843726e+05,6.593641e-02,6.396243e+05,7.217062e-02,0,1.918292e+06
11.7850,1.49469000e-02,9.84911826e-04,3.809688e+05,4.298579e-02,4.697892e+05,5.300765e-02,0,1.918560e+06
11.7900,1.52913000e-02,1.00760574e-03,2.456360e+05,2.771580e-02,3.310645e+05,3.735494e-02,0,1.918698e+06
11.7950,1.54875000e-02,1.02053415e-03,1.522391e+05,1.717757e-02,2.176041e+05,2.455289e-02,0,1.918752e+06
11.8000,1.55140000e-02,1.02228034e-03,-3.297989e+08,-3.721214e+01,1.209752e+05,1.364998e-02,1,1.918756e+06
11.8050,1.53497000e-02,1.01145395e-03,9.616338e+04,1.085039e-02,3.243316e+04,3.659525e-03,0,1.918769e+06
11.8100,1.49425000e-02,9.84621892e-04,1.217681e+05,1.373944e-02,-5.475577e+04,-6.178249e-03,0,1.918773e+06
11.8150,1.42716000e-02,9.40413571e-04,-9.071299e+07,-1.023540e+01,-1.434968e+05,-1.619115e-02,1,1.918840e+06
11.8200,1.33302000e-02,8.78380910e-04,1.333597e+04,1.504735e-03,-2.320655e+05,-2.618460e-02,0,1.919017e+06
11.8250,1.21421000e-02,8.00092185e-04,-1.036906e+05,-1.169970e-02,-3.146134e+05,-3.549871e-02,0,1.919341e+06
11.8300,1.07708000e-02,7.09731670e-04,-1.253950e+06,-1.414867e-01,-3.828847e+05,-4.320196e-02,0,1.919820e+06
11.8350,9.25375000e-03,6.09767096e-04,-3.293402e+05,-3.716039e-02,-4.286173e+05,-4.836210e-02,0,1.920435e+06
11.8400,7.65561000e-03,5.04459174e-04,-3.942506e+05,-4.448441e-02,-4.458489e+05,-5.030639e-02,0,1.921134e+06
11.8450,5.99835000e-03,3.95255595e-04,-4.306602e+05,-4.859261e-02,-4.324571e+05,-4.879536e-02,0,1.921862e+06
11.8500,4.31808000e-03,2.84535794e-04,-4.431073e+05,-4.999705e-02,-3.906326e+05,-4.407618e-02,0,1.922553e+06
11.8550,2.62945000e-03,1.73265119e-04,-4.243367e+05,-4.787911e-02,-3.263264e+05,-3.682033e-02,0,1.923159e+06
11.8600,9.66080000e-04,6.36589270e-05,-3.824318e+05,-4.315086e-02,-2.478901e+05,-2.797014e-02,0,1.923636e+06
11.8650,-6.56510000e-04,-4.32601050e-05,-3.332827e+05,-3.760523e-02,-1.642087e+05,-1.852814e-02,0,1.923970e+06
11.8700,-2.00825000e-03,-1.32331733e-04,1.131804e+06,1.277046e-01,-8.275906e+04,-9.337938e-03,0,1.924137e+06
11.8750,-3.28621000e-03,-2.16541697e-04,-2.897622e+05,-3.269469e-02,-8.155546e+03,-9.202133e-04,0,1.924195e+06
11.8800,-4.55941000e-03,-3.00438006e-04,-3.930659e+06,-4.435074e-01,5.831402e+04,6.579736e-03,1,1.924227e+06
